,NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
3880,2021,57178,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DAAEABBE""","""00001000""","""BACDECEBDCCCBBDAAECCCACBAAA""","""901001009900900001900000800""",555,555,555,555,555,555,555,555,555,555,555,11.4,8.9,12.5,3.5,5,25,0,2,10,0,12.2,14.3,0,0,0,0,"""D""","""D""","""D""","""B""","""B""","""D""","""B""","""B""","""E"""
3926,2021,5000201,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CABA.CEA""","""00100000""","""ECACBCEDBCBCCBCDBCAACBDDBCE""","""900001009900900000910000800""",555,555,555,555,555,555,555,555,555,333,333,11.4,21.1,12.5,34,10,50,0,58,50,60,8.1,9.5,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""B""","""D""","""C"""
3935,2021,1286732,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEDCAEE""","""00000100""","""DDECEBAEDBAAEEADADEABDEEAAE""","""900000009910910000910000800""",555,555,555,555,555,555,555,555,555,335,555,11.4,9.1,12.5,4,5,25,0,3,15,0,12.2,14.3,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""A""","""D""","""E""","""B"""
3965,2021,57984,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDDDDDDC""","""10000000""","""BBCDABBBBBBCDDCBCCCCCCCCCCC""","""901000009900900100900001800""",555,555,555,555,555,555,555,555,555,555,336,11.5,9.5,12.5,5,5,25,0,5,25,0,12.2,14.3,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
3988,2021,73062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABCDEDCB""","""00000010""","""ABCDEDCBABCEEDCBABCBABCDEDC""","""901000009900900100900000810""",555,555,555,555,555,555,555,555,336,335,336,11.5,9.5,12.5,5,5,25,0,5,25,0,12.2,14.3,0,0,0,0,"""E""","""D""","""C""","""D""","""E""","""D""","""C""","""B""","""A"""
4116,2021,50752,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDEECBDA""","""00000000""","""CADAADACDCEECDCBEADDAEBDABC""","""900000009900900110900100800""",555,555,555,555,555,555,335,555,555,333,333,11.6,6.8,0,17,0,35,0,34,50,30,13.2,14.3,6.7,20,0,0,"""E""","""E""","""B""","""D""","""C""","""D""","""D""","""E""","""C"""
4192,2021,1134235,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAABEEDB""","""00010000""","""BABABCBACBBAEBDEBBCACACBCCC""","""900001019900900000910000800""",555,555,555,555,555,555,336,555,555,555,555,11.6,8.1,12.5,1.5,0,0,0,3,15,0,12.7,14.3,3.3,10,0,0,"""C""","""D""","""A""","""A""","""A""","""C""","""B""","""C""","""D"""
4193,2021,19508,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBEBCEAB""","""00010000""","""DCAAADBECB*EABBEBEBCDAEBDAE""","""900000009900901001901000800""",555,555,555,555,555,333,555,555,333,333,333,11.6,9.9,12.5,6,5,25,0,7,35,0,12.2,14.3,0,0,0,0,"""C""","""C""","""A""","""D""","""A""","""B""","""A""","""B""","""A"""
4205,2021,37303,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBADABC""","""10100100""","""DBDEEADBCEBDBDBCABCDACEBBBE""","""900000109900901000900000800""",555,555,555,555,555,555,336,333,333,555,333,11.7,22.5,37.5,0,0,0,0,0,0,0,8.1,9.5,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C"""
4207,2021,65440,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBDACBCB""","""00000010""","""DCBCACDBDEBCDACADBCBADEBCBC""","""900001109900900000900000800""",555,555,555,555,555,555,555,555,555,333,333,11.7,18.7,12.5,28,25,65,15,31,55,25,9.3,9.5,8.3,25,0,0,"""E""","""E""","""A""","""D""","""D""","""C""","""A""","""B""","""D"""
4235,2021,1328954,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAAACAAE""","""00000100""","""EDBADDBCBEACBAECDCBDABDACDB""","""900010009910900000900000810""",555,555,555,555,555,555,555,555,555,555,555,11.7,10.1,12.5,6.5,5,25,0,8,40,0,12.2,14.3,0,0,0,0,"""D""","""D""","""E""","""D""","""C""","""D""","""B""","""D""","""D"""
4301,2021,114616,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ECA*DECA""","""11000010""","""BDECABCDDCBCDEDCCBABCDCBBCD""","""900000009900910000900000801""",555,555,555,555,555,555,336,336,336,336,336,11.7,22.5,37.5,0,0,0,0,0,0,0,8.1,9.5,0,0,0,0,"""E""","""E""","""E""","""E""","""E""","""E""","""E""","""E""","""E"""
4316,2021,1292900,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBACAAC""","""10100100""","""BDAECBEBCCBACCBDACDABDDBCAE""","""900000009900901000910000800""",555,555,555,333,555,555,333,333,333,555,333,11.7,22.5,37.5,0,0,0,0,0,0,0,8.1,9.5,0,0,0,0,"""D""","""D""","""B""","""B""","""B""","""D""","""D""","""D""","""C"""
4344,2021,1351760,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBDCCCDA""","""00000000""","""DACBBECDDACEDBDACBDEBDDCDEA""","""901100009900900000900001800""",555,555,555,555,555,555,333,555,555,555,555,11.8,2.6,0,6.5,0,0,0,13,25,10,14.9,14.3,18.3,55,0,0,"""C""","""C""","""C""","""B""","""B""","""A""","""B""","""D""","""C"""
4400,2021,1185556,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCAACEAA""","""01000000""","""ADDDEEAECEEECCDDCCBBDDCCCEE""","""900000009900900000901001800""",555,555,555,555,555,555,555,555,555,555,333,11.8,19.9,12.5,31,13,65,0,49,65,45,9.1,9.5,6.7,20,0,0,"""B""","""C""","""C""","""E""","""D""","""D""","""A""","""B""","""D"""
4463,2021,87195,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCACABCB""","""01001010""","""BCDCCBCDBCBCBDBCBCBCCBCBCAB""","""900000009900901000900000800""",555,555,555,555,555,555,335,555,555,555,555,11.9,24.7,37.5,5.5,0,35,0,11,55,0,7.6,4.8,23.3,70,0,0,"""C""","""C""","""A""","""B""","""B""","""C""","""D""","""D""","""B"""
4482,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDBEBDCA""","""10100010""","""BBECBAECAEBBCAEAABCCBAEDEAA""","""900000009901900000900000800""",555,555,555,555,555,555,335,555,555,555,555,11.9,28.7,37.5,15.5,0,35,0,31,55,25,6.3,4.8,15,45,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""D""","""B""","""A"""
4489,2021,18387,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAECCCDD""","""00000001""","""BEBAECECECBCDCCDDCBAEBBDABA""","""910001009900900000910000800""",555,555,555,555,555,555,555,555,555,555,555,11.9,10.9,12.5,8.5,7,35,0,10,50,0,12.2,14.3,0,0,0,0,"""C""","""C""","""C""","""A""","""B""","""C""","""B""","""D""","""B"""
4634,2021,15127,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBDAEBEE""","""00000000""","""EDBCCBDCEEECAEBDBAD.CCCADEB""","""900000109900911000900000800""",555,555,555,555,555,555,555,555,555,555,333,12,11.2,0,28,11,55,0,45,65,40,12.2,14.3,0,0,0,0,"""C""","""D""","""C""","""C""","""C""","""D""","""D""","""C""","""C"""
4674,2021,1113852,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CACADAEB""","""00000100""","""DEABABDBCBBADCEDCBEDBCEADAC""","""910100109900900000900000800""",555,555,555,555,555,555,555,555,555,555,555,12,11.5,12.5,10,5,25,0,15,15,15,12.2,14.3,0,0,0,0,"""C""","""E""","""C""","""A""","""A""","""C""","""E""","""D""","""C"""
5014,2021,75266,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAECDEAE""","""00000000""","""BCBBAAABDDAACBBCBBBDDCCBBBB""","""900100009910901000901000800""",555,555,555,333,555,333,333,333,333,333,333,12.2,0,0,0,0,0,0,0,0,0,16.2,19,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""B"""
5030,2021,50754,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""AADCBEAC""","""00000000""","""CAEDAB.EDDBCAEDBBA.CCBECBAD""","""900000009900910100900001801""",555,555,555,333,555,333,333,333,333,333,333,12.2,0,0,0,0,0,0,0,0,0,16.2,19,0,0,0,0,"""C""","""C""","""C""","""C""","""C""","""C""","""C""","""C""","""A"""
5040,2021,64278,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABACDAED""","""00000101""","""DECACBBCAADABBECCBBDAACAEBA""","""911000009900900000900000800""",555,555,555,555,555,555,335,555,555,555,555,12.2,18,25,7.5,0,25,0,15,35,10,10.3,9.5,15,35,0,10,"""C""","""C""","""C""","""D""","""E""","""A""","""B""","""A""","""B"""
5110,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABEACAAA""","""00000100""","""DDDADDCDCCBDADBCDEDDBBEBDEC""","""900010009900901001900000800""",555,555,555,555,555,555,555,555,555,555,555,12.2,9.1,12.5,4,5,25,0,3,15,0,13.2,14.3,6.7,20,0,0,"""E""","""E""","""B""","""B""","""B""","""C""","""A""","""C""","""C"""
5374,2021,113455,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EEECDEBE""","""10000000""","""DADAEDCABDEDBACEDEDAECEBABC""","""900000019900900001910000800""",555,555,555,555,555,555,555,555,336,336,555,12.4,13.1,12.5,14,10,50,0,18,50,10,12.2,14.3,0,0,0,0,"""C""","""D""","""C""","""A""","""A""","""B""","""E""","""D""","""C"""
5405,2021,60462,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CDDACBCD""","""00000011""","""CCDACDEAEEBEADDADADCBADACDB""","""900000019900900000900000810""",555,555,555,555,555,555,555,555,555,555,555,12.4,17.6,25,6.5,8,40,0,5,25,0,10.6,9.5,16.7,25,0,25,"""C""","""C""","""C""","""B""","""D""","""D""","""D""","""A""","""D"""
5557,2021,64972,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BACEDBAE""","""00000000""","""DBCEACEBCBEABDACADBECDABAEC""","""901001009900900000900010800""",555,555,555,555,555,555,555,555,555,555,555,12.5,8.8,0,22,13,65,0,31,55,25,13.7,14.3,10,30,0,0,"""E""","""D""","""A""","""E""","""E""","""E""","""A""","""A""","""B"""
5610,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BDBACEEA""","""00100000""","""DDECEBEBADACBBBCCDEABBEACAC""","""900000009910901000910000800""",555,555,555,555,555,555,555,555,555,333,333,12.5,13.5,12.5,15,13,65,0,17,25,15,12.2,14.3,0,0,0,0,"""D""","""D""","""C""","""D""","""D""","""C""","""B""","""B""","""C"""
5673,2021,1118298,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBEADACC""","""00000110""","""EDBCAEAEBBEDCCDBAAADEDBDCDA""","""900000009900900100900000810""",555,555,555,555,555,555,555,555,555,555,555,12.6,24,25,22.5,8,40,0,37,65,30,8.8,9.5,5,15,0,0,"""C""","""D""","""C""","""B""","""B""","""A""","""*""","""C""","""B"""
5781,2021,60428,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CADAEBAA""","""00000000""","""DDEAEAEDDBBDCDBBDEAABCDAECE""","""900000009900901101910000800""",555,555,555,333,555,555,333,333,555,555,555,12.7,0,0,0,0,0,0,0,0,0,16.9,19,5,0,0,15,"""B""","""D""","""C""","""B""","""D""","""C""","""B""","""D""","""C"""
5826,2021,94762,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CADADADE""","""00000100""","""CADAEAEBECEABCDEEDAADCDBDAB""","""900000009900900010911000800""",555,555,555,555,555,333,555,333,333,333,333,12.7,14.3,12.5,17,34,50,30,0,0,0,12.2,14.3,0,0,0,0,"""C""","""D""","""A""","""A""","""A""","""C""","""B""","""D""","""D"""
5844,2021,56726,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BACBCCEC""","""00010000""","""CDCAECCBABCDBDCDCEDEEBDBECC""","""901001009900900001900000800""",555,555,555,555,555,555,555,555,555,333,333,12.7,10.5,12.5,7.5,10,50,0,5,25,0,13.4,14.3,8.3,25,0,0,"""B""","""C""","""C""","""B""","""B""","""B""","""B""","""D""","""C"""
5874,2021,1451148,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCBACADE""","""01100100""","""EEDCCDABEBBDEAADDABBCAEDDAA""","""910000009900900000900000800""",555,555,555,555,555,555,555,555,555,555,555,12.8,28.5,37.5,15,5,25,0,25,25,25,7.6,4.8,23.3,70,0,0,"""C""","""D""","""C""","""B""","""B""","""D""","""B""","""D""","""C"""
5923,2021,1136142,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCADCBCE""","""01000010""","""DBACCCBBDEBACBDACBACBDBCEBC""","""900001009900900000900001800""",555,555,555,555,555,555,555,555,555,555,333,12.8,20.4,25,13.5,5,25,0,22,50,15,10.3,9.5,15,45,0,0,"""C""","""C""","""A""","""E""","""E""","""A""","""B""","""D""","""A"""
6018,2021,114616,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEACBEE""","""10000000""","""ADDABCDECDCDABCDBAECBADDCAE""","""900001109900900000900000800""",555,555,555,555,555,555,555,555,555,555,333,12.8,19.3,12.5,29.5,40,40,40,19,35,15,10.6,9.5,16.7,40,10,0,"""D""","""D""","""C""","""B""","""B""","""C""","""B""","""D""","""B"""
6031,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ADCDCADE""","""00000100""","""DEEDAADBACEDCDBEAACECABDBEE""","""910000109900901000900000800""",555,555,555,555,555,555,555,555,555,555,555,12.8,11.7,12.5,10.5,13,25,10,8,40,0,13.2,14.3,6.7,0,20,0,"""D""","""C""","""C""","""B""","""B""","""C""","""D""","""C""","""B"""
6048,2021,101700,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBEBBCD""","""01100011""","""BABEABCDEDCBABCDBBBBBBBBBBB""","""900000009901900000900000800""",555,555,555,555,555,555,555,555,555,555,333,12.9,39.2,50,23,28,80,15,18,50,10,4.1,4.8,0,0,0,0,"""D""","""D""","""A""","""B""","""B""","""C""","""D""","""E""","""A"""
6113,2021,79355,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCABDCBC""","""01010000""","""ECBACACCBECDBCAABEBBC.DBCBD""","""900000009900900001900000801""",555,555,555,555,555,555,555,555,555,336,555,12.9,22.2,25,18,8,40,0,28,40,25,9.8,9.5,11.7,35,0,0,"""C""","""C""","""C""","""A""","""A""","""B""","""E""","""D""","""C"""
6121,2021,9414,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BDEAECCD""","""00000011""","""AADAEECBDCDCDABCEBDEEBDCEAA""","""900000009900901010900001800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""D""","""D""","""B""","""B""","""B""","""C""","""D""","""C""","""B"""
6122,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EDCBCCEA""","""10010000""","""ACADBBCEBACDBBBACDCBECABADB""","""900000009900901000900010810""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""E""","""C""","""B""","""B""","""B""","""E""","""A""","""B""","""B"""
6136,2021,18387,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DCEACBAB""","""01000000""","""DAECEBDCEB.EDABEBDBAC.BDEAC""","""900000109900901000910000800""",555,555,555,555,555,333,555,333,333,333,333,12.9,15.1,12.5,19,38,70,30,0,0,0,12.2,14.3,0,0,0,0,"""B""","""A""","""B""","""C""","""B""","""C""","""A""","""B""","""C"""
6157,2021,37303,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABBADBCC""","""00100010""","""DABAECECEBCAACADCEAACBEBACE""","""900001009900900001910000800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,,,,,,,,,
6158,2021,37303,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABACBACB""","""00000110""","""DCBAEBACBCADBACBABCDBCABABC""","""900000009910900100900010800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""B""","""C""","""C""","""A""","""A""","""B""","""E""","""E""","""C"""
6159,2021,118336,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""ABBCDEBD""","""00100001""","""BCAEBDBEADBEAAEDBDEDBEACBAE""","""900000009900900000900111800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""B""","""D""","""D""","""A"""
6186,2021,57174,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CBABCADE""","""00010100""","""DDCDBEEBCDEEABCADDDAECCCBBA""","""901000009900900000910001800""",555,555,555,333,555,555,333,333,555,555,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""D""","""D""","""B""","""D""","""B""","""D""","""B""","""A""","""C"""
6187,2021,88380,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""DBBBDDBB""","""00110000""","""CDBCDEEBEBDDDBCCDECEDDDBBAE""","""900010009900900001901000800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""C""","""C""","""C""","""A""","""A""","""A""","""A""","""C""","""B"""
6198,2021,75266,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABDCCBA""","""00100000""","""DDBDEDEBBCBCEBBDCDDBDADBCDC""","""900000009900901000901000810""",555,555,555,555,555,555,555,555,555,555,333,12.9,11.9,12.5,11,14,70,0,8,40,0,13.2,14.3,6.7,20,0,0,"""D""","""C""","""C""","""A""","""A""","""B""","""A""","""D""","""B"""
6199,2021,75266,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBCEBADA""","""00000100""","""CDDBAAECECCCBDCBBBBDECDECDC""","""900100009900900100900000810""",555,555,555,333,555,555,333,333,555,555,333,12.9,7.5,12.5,0,0,0,0,0,0,0,14.7,14.3,16.7,30,20,0,"""D""","""C""","""C""","""A""","""D""","""A""","""B""","""C""","""C"""
6213,2021,73062,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EAEBCBAC""","""10010000""","""CEDABDCDBABDACBDBEABBDCADBE""","""910000009900901001900000800""",555,555,555,333,555,333,333,333,333,333,333,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""D""","""C""","""A""","""C""","""B""","""C""","""C""","""C""","""C"""
6225,2021,108660,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BAEBDCED""","""00010001""","""DADBCACEBDAEBDCEACEBDACBDEA""","""900100009910900000901000800""",555,555,555,555,555,555,336,336,336,336,555,12.9,15,25,0,0,0,0,0,0,0,12.2,14.3,0,0,0,0,"""C""","""C""","""B""","""A""","""A""","""C""","""D""","""D""","""B"""
6334,2021,58928,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BBEACBDB""","""00000000""","""EDDADEEDEDADBACCECEEACAAEEE""","""900010009910900010900010800""",555,555,555,555,555,333,555,555,333,333,333,13,3.2,0,8,11,55,0,5,25,0,16.2,19,0,0,0,0,"""C""","""C""","""C""","""B""","""B""","""D""","""A""","""B""","""B"""
6617,2021,115728,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBBACCA""","""01111010""","""...........................""","""900000009900900000900000800""",555,555,555,555,333,555,336,333,555,555,555,13.1,37.5,62.5,0,0,0,0,0,0,0,5,0,33.3,20,55,25,,,,,,,,,
6674,2021,1113852,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAEACAEA""","""00000100""","""DDDACEECDBBDAEABDBACBABDCBD""","""900000009900910100900000801""",555,555,555,555,555,555,555,555,555,555,555,13.1,15.7,12.5,20.5,8,40,0,33,65,25,12.2,14.3,0,0,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""B""","""B""","""C"""
6935,2021,1134235,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BADAEACA""","""00000110""","""DACBEDBBCDBDCADACADEADDBBDA""","""901100009900900000900000810""",555,555,555,555,555,555,336,555,555,555,555,13.2,16,25,2.5,0,0,0,5,25,0,12.2,14.3,0,0,0,0,"""C""","""D""","""C""","""C""","""C""","""C""","""A""","""B""","""B"""
6938,2021,1292900,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBDACBDE""","""10000000""","""CADBACBDBDECEBCABDBCADBECAD""","""900101009900900000900000801""",555,555,555,555,555,555,555,555,555,555,555,13.2,13.3,12.5,14.5,22,50,15,7,35,0,13.2,14.3,6.7,0,20,0,"""C""","""C""","""B""","""A""","""B""","""C""","""D""","""D""","""B"""
7046,2021,1102674,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CCBACADB""","""01100100""","""DCBDCDADBEECDCBDDECBCCEECAB""","""900000009900901001900000800""",555,555,555,555,555,555,555,555,555,555,333,13.3,28.9,37.5,16,3,15,0,29,25,30,8.1,9.5,0,0,0,0,"""C""","""D""","""A""","""D""","""D""","""D""","""D""","""C""","""B"""
7143,2021,110926,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BABEEBED""","""00100001""","""DBEAABDECDCCADAEAEBABDCACCE""","""900000109900900001910000800""",555,555,555,555,555,555,555,555,555,555,555,13.4,17,25,5,5,25,0,5,25,0,12.2,14.3,0,0,0,0,"""D""","""D""","""C""","""A""","""A""","""B""","""B""","""D""","""B"""
7309,2021,56726,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EBBCCDCB""","""10100010""","""EBBDAECADDBBCBCEBBCBBDDBACB""","""900000019901900000900000800""",555,555,555,333,555,555,333,333,555,555,555,13.4,22.5,37.5,0,0,0,0,0,0,0,10.3,9.5,15,45,0,0,"""C""","""B""","""E""","""D""","""D""","""B""","""D""","""D""","""B"""
7332,2021,1116226,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""EACDCBDE""","""10000000""","""ECDAECDADBECDACDBDCEADCEABB""","""900001119900900000900000800""",555,555,555,555,555,555,555,555,555,555,555,13.4,10.3,12.5,7,7,35,0,7,35,0,14.4,14.3,15,45,0,0,"""C""","""D""","""C""","""B""","""B""","""C""","""D""","""C""","""B"""
7489,2021,69853,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""BCBACEDD""","""01100001""","""EABECADDBCEBADDCABCDEDCBABC""","""900000109901900000900000800""",555,555,555,555,555,555,555,555,555,333,333,13.5,29.5,37.5,17.5,10,50,0,25,65,15,8.1,9.5,0,0,0,0,"""E""","""E""","""C""","""A""","""D""","""D""","""A""","""A""","""B"""
7555,2021,5000201,8,0,0,0,27,1,5,0,"""ECBBAACD""","""XECBDCDAXXABXEBBEEXADEACZDD""","""CAABDDAD""","""00010001""","""DDBAEADCDBCAECACCDDABCCAADC""","""900000109900900000910000810""",555,555,555,555,555,333,555,333,333,333,333,13.6,17.6,25,6.5,13,65,0,0,0,0,12.2,14.3,0,0,0,0,"""D""","""D""","""C""","""B""","""B""","""D""","""D""","""D""","""B"""
